Image Name,Latitude,Longitude,Date,Time,Image URL,Scoring completed,Score,Score,Score,Score,Score,Score,Cleanliness,Cleanliness,Cleanliness,Cleanliness,Sidewalk,Sidewalk,Sidewalk,Sidewalk,Sidewalk,Sidewalk,Roads,Roads,Roads,Roads,Roads,Roads,Roads,Roads,Roads,Encroachment,Encroachment,Traffic Congestion,Air Pollution,Air Pollution,Traffic Calming,Traffic Calming,Traffic Calming,Taxi/Auto Stands,Public Washrooms
IMG_20231109_140217.jpg,25.445913,78.590426,2023:11:09,14:02:17,Open Image,No,2,1,0,2,3,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140219.jpg,25.445913,78.590426,2023:11:09,14:02:20,Open Image,No,2,1,0,1,3,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,0,0,#N/A,#N/A,#N/A,2,1,#N/A,0,0,2,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140221.jpg,25.445913,78.590426,2023:11:09,14:02:22,Open Image,No,2,NA,0,2,3,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140224.jpg,25.445913,78.590426,2023:11:09,14:02:25,Open Image,No,2,0,0,2,3,NA,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,0,0,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140226.jpg,25.445913,78.590426,2023:11:09,14:02:27,Open Image,No,2,NA,0,1,3,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,0,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140228.jpg,25.445913,78.590426,2023:11:09,14:02:29,Open Image,No,NA,NA,NA,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140231.jpg,25.445913,78.590426,2023:11:09,14:02:32,Open Image,No,1,0,0,2,2,NA,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,0,0,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140233.jpg,25.445913,78.590426,2023:11:09,14:02:34,Open Image,No,2,1,0,1,3,NA,1,#N/A,0,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,0,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140236.jpg,25.445913,78.590426,2023:11:09,14:02:36,Open Image,No,2,1,0,2,3,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,0,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,2,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140238.jpg,25.445913,78.590426,2023:11:09,14:02:39,Open Image,No,1,1,0,1,2,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,0,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,0,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140240.jpg,25.445913,78.590426,2023:11:09,14:02:41,Open Image,No,1,1,0,1,2,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,0,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,0,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140242.jpg,25.445913,78.590426,2023:11:09,14:02:43,Open Image,No,1,NA,0,1,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,0,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140244.jpg,25.445913,78.590426,2023:11:09,14:02:45,Open Image,No,2,3,0,1,2,NA,#N/A,3,#N/A,#N/A,#N/A,#N/A,2,#N/A,0,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,0,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140247.jpg,25.445913,78.590426,2023:11:09,14:02:47,Open Image,No,2,2,0,1,3,NA,1,3,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,0,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140249.jpg,25.445913,78.590426,2023:11:09,14:02:50,Open Image,No,NA,NA,NA,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140250.jpg,25.445913,78.590426,2023:11:09,14:02:51,Open Image,No,1,NA,0,1,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,0,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140253.jpg,25.445913,78.590426,2023:11:09,14:02:54,Open Image,No,2,2,0,2,2,NA,1,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140255.jpg,25.445913,78.590426,2023:11:09,14:02:56,Open Image,No,2,3,0,2,2,NA,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140303.jpg,25.445913,78.590426,2023:11:09,14:03:04,Open Image,No,2,1,0,2,3,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,2,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140305.jpg,25.445913,78.590426,2023:11:09,14:03:06,Open Image,No,2,2,0,2,2,NA,1,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140308.jpg,25.445913,78.590426,2023:11:09,14:03:09,Open Image,No,2,2,0,2,2,NA,1,3,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0
IMG_20231109_140310.jpg,25.445913,78.590426,2023:11:09,14:03:11,Open Image,No,2,2,1,NA,NA,NA,1,3,#N/A,#N/A,#N/A,#N/A,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140313.jpg,25.445913,78.590426,2023:11:09,14:03:13,Open Image,No,NA,NA,NA,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140315.jpg,25.445913,78.590426,2023:11:09,14:03:16,Open Image,No,2,2,1,NA,NA,NA,1,3,#N/A,#N/A,#N/A,#N/A,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140323.jpg,25.445913,78.590426,2023:11:09,14:03:23,Open Image,No,3,3,NA,NA,NA,NA,2,3,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140324.jpg,25.445913,78.590426,2023:11:09,14:03:25,Open Image,No,2,2,NA,NA,NA,NA,1,3,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140327.jpg,25.445913,78.590426,2023:11:09,14:03:28,Open Image,No,1,1,NA,NA,NA,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140409.jpg,25.445913,78.590426,2023:11:09,14:04:10,Open Image,No,1,0,0,2,2,NA,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140414.jpg,25.445913,78.590426,2023:11:09,14:04:14,Open Image,No,2,3,0,2,2,NA,#N/A,3,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140416.jpg,25.445913,78.590426,2023:11:09,14:04:16,Open Image,No,2,NA,2,2,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,3,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140417.jpg,25.445913,78.590426,2023:11:09,14:04:18,Open Image,No,2,1,0,2,2,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,2,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140418.jpg,25.445913,78.590426,2023:11:09,14:04:19,Open Image,No,2,1,0,2,2,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140420.jpg,25.445913,78.590426,2023:11:09,14:04:20,Open Image,No,1,NA,0,1,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,0,0,#N/A,2,2,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140429.jpg,25.445913,78.590426,2023:11:09,14:04:29,Open Image,No,2,1,0,2,2,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140433.jpg,25.445913,78.590426,2023:11:09,14:04:34,Open Image,No,2,1,0,2,2,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140437.jpg,25.445913,78.590426,2023:11:09,14:04:38,Open Image,No,1,NA,0,1,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,0,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140440.jpg,25.445913,78.590426,2023:11:09,14:04:40,Open Image,No,2,NA,0,2,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140442.jpg,25.445913,78.590426,2023:11:09,14:04:43,Open Image,No,2,NA,0,2,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140445.jpg,25.445913,78.590426,2023:11:09,14:04:45,Open Image,No,2,NA,0,2,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140447.jpg,25.445913,78.590426,2023:11:09,14:04:48,Open Image,No,NA,NA,NA,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140456.jpg,25.445913,78.590426,2023:11:09,14:04:56,Open Image,No,2,NA,0,2,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,0,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,2,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140500.jpg,25.445913,78.590426,2023:11:09,14:05:00,Open Image,No,2,2,0,2,2,NA,2,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,2,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140505.jpg,25.445913,78.590426,2023:11:09,14:05:05,Open Image,No,2,NA,NA,2,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140510.jpg,25.445913,78.590426,2023:11:09,14:05:11,Open Image,No,2,NA,0,2,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140516.jpg,25.445913,78.590426,2023:11:09,14:05:17,Open Image,No,2,1,0,2,2,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140518.jpg,25.445913,78.590426,2023:11:09,14:05:19,Open Image,No,2,NA,0,2,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,0,2,2,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140523.jpg,25.445913,78.590426,2023:11:09,14:05:23,Open Image,No,2,1,0,2,2,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,2,2,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140607.jpg,25.445913,78.590426,2023:11:09,14:06:08,Open Image,No,1,NA,0,1,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,0,0,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140611.jpg,25.445913,78.590426,2023:11:09,14:06:11,Open Image,No,2,1,1,1,2,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,3,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,0,0,2,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140617.jpg,25.445913,78.590426,2023:11:09,14:06:18,Open Image,No,1,NA,0,1,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140629.jpg,25.445913,78.590426,2023:11:09,14:06:29,Open Image,No,2,NA,0,2,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,0,2,2,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140631.jpg,25.445913,78.590426,2023:11:09,14:06:31,Open Image,No,1,NA,0,1,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,0,0,2,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140632.jpg,25.445913,78.590426,2023:11:09,14:06:32,Open Image,No,2,NA,1,2,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,3,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,0,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140638.jpg,25.445913,78.590426,2023:11:09,14:06:39,Open Image,No,1,1,0,1,2,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,0,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140640.jpg,25.445913,78.590426,2023:11:09,14:06:41,Open Image,No,2,3,0,2,2,NA,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140642.jpg,25.445913,78.590426,2023:11:09,14:06:43,Open Image,No,2,NA,0,2,2,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,0,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140645.jpg,25.445913,78.590426,2023:11:09,14:06:46,Open Image,No,2,NA,0,2,3,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,0,2,#N/A,3,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140648.jpg,25.445913,78.590426,2023:11:09,14:06:49,Open Image,No,3,3,NA,2,NA,NA,3,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140658.jpg,25.445913,78.590426,2023:11:09,14:06:59,Open Image,No,3,3,NA,2,NA,NA,3,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140701.jpg,25.445913,78.590426,2023:11:09,14:07:02,Open Image,No,3,3,NA,2,NA,NA,3,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140710.jpg,25.445913,78.590426,2023:11:09,14:07:11,Open Image,No,2,3,NA,1,NA,NA,3,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140715.jpg,25.445913,78.590426,2023:11:09,14:07:15,Open Image,No,NA,NA,NA,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140717.jpg,25.445913,78.590426,2023:11:09,14:07:17,Open Image,No,NA,NA,NA,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140726.jpg,25.445913,78.590426,2023:11:09,14:07:27,Open Image,No,NA,NA,NA,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140729.jpg,25.445913,78.590426,2023:11:09,14:07:30,Open Image,No,3,3,NA,2,NA,NA,3,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140732.jpg,25.445913,78.590426,2023:11:09,14:07:32,Open Image,No,NA,NA,NA,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140737.jpg,25.445913,78.590426,2023:11:09,14:07:38,Open Image,No,2,1,0,2,3,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,2,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140740.jpg,25.445913,78.590426,2023:11:09,14:07:40,Open Image,No,2,1,0,2,3,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140741.jpg,25.445913,78.590426,2023:11:09,14:07:42,Open Image,No,NA,NA,NA,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140744.jpg,25.445913,78.590426,2023:11:09,14:07:45,Open Image,No,2,NA,0,1,3,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,0,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,0,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140746.jpg,25.445913,78.590426,2023:11:09,14:07:47,Open Image,No,2,1,0,1,3,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,0,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140752.jpg,25.456081,78.611677,2023:11:09,14:07:52,Open Image,No,1,1,0,2,NA,NA,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,#N/A,0,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
IMG_20231109_140754.jpg,25.456081,78.611677,2023:11:09,14:07:55,Open Image,No,1,NA,0,1,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
